train dataset: size=160
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=320
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/250, train: loss=0.3477, val: psnr=18.2711, 2.4s 2.4s/9.8m
epoch 2/250, train: loss=0.1854, val: psnr=19.7770, 1.9s 4.2s/8.8m
epoch 3/250, train: loss=0.1391, val: psnr=21.5409, 1.8s 6.1s/8.4m
epoch 4/250, train: loss=0.1069, val: psnr=24.0313, 1.9s 8.0s/8.3m
epoch 5/250, train: loss=0.0989, val: psnr=24.2914, 1.9s 9.9s/8.3m
epoch 6/250, train: loss=0.0830, val: psnr=25.3136, 1.8s 11.8s/8.2m
epoch 7/250, train: loss=0.0784, val: psnr=25.6038, 1.9s 13.6s/8.1m
epoch 8/250, train: loss=0.0726, val: psnr=25.7776, 1.8s 15.5s/8.1m
epoch 9/250, train: loss=0.0712, val: psnr=26.9948, 1.9s 17.3s/8.0m
epoch 10/250, train: loss=0.0774, val: psnr=25.4701, 1.8s 19.2s/8.0m
epoch 11/250, train: loss=0.0837, val: psnr=26.4298, 1.8s 21.0s/8.0m
epoch 12/250, train: loss=0.0736, val: psnr=27.2364, 1.9s 22.9s/7.9m
epoch 13/250, train: loss=0.0745, val: psnr=26.6934, 1.8s 24.6s/7.9m
epoch 14/250, train: loss=0.0737, val: psnr=26.6811, 1.8s 26.4s/7.9m
epoch 15/250, train: loss=0.0830, val: psnr=24.9909, 1.8s 28.2s/7.8m
epoch 16/250, train: loss=0.0677, val: psnr=26.5366, 1.8s 30.1s/7.8m
epoch 17/250, train: loss=0.0656, val: psnr=27.9444, 1.9s 31.9s/7.8m
epoch 18/250, train: loss=0.0588, val: psnr=28.4155, 1.8s 33.8s/7.8m
epoch 19/250, train: loss=0.0555, val: psnr=28.3237, 1.8s 35.6s/7.8m
epoch 20/250, train: loss=0.0586, val: psnr=27.8098, 1.8s 37.4s/7.8m
epoch 21/250, train: loss=0.0606, val: psnr=27.9519, 1.8s 39.2s/7.8m
epoch 22/250, train: loss=0.0611, val: psnr=27.7564, 1.8s 41.0s/7.8m
epoch 23/250, train: loss=0.0588, val: psnr=29.0645, 1.9s 42.9s/7.8m
epoch 24/250, train: loss=0.0587, val: psnr=28.7642, 1.8s 44.7s/7.8m
epoch 25/250, train: loss=0.0542, val: psnr=28.4311, 1.9s 46.6s/7.8m
epoch 26/250, train: loss=0.0545, val: psnr=29.8421, 1.9s 48.5s/7.8m
epoch 27/250, train: loss=0.0544, val: psnr=28.1240, 1.8s 50.3s/7.8m
epoch 28/250, train: loss=0.0609, val: psnr=28.1154, 1.8s 52.1s/7.8m
epoch 29/250, train: loss=0.0661, val: psnr=29.2876, 1.8s 53.9s/7.7m
epoch 30/250, train: loss=0.0564, val: psnr=28.6210, 1.8s 55.7s/7.7m
epoch 31/250, train: loss=0.0571, val: psnr=28.5639, 1.8s 57.6s/7.7m
epoch 32/250, train: loss=0.0546, val: psnr=27.9900, 1.8s 59.4s/7.7m
epoch 33/250, train: loss=0.0536, val: psnr=28.8303, 1.8s 1.0m/7.7m
epoch 34/250, train: loss=0.0515, val: psnr=29.6480, 1.8s 1.1m/7.7m
epoch 35/250, train: loss=0.0506, val: psnr=29.4827, 1.8s 1.1m/7.7m
epoch 36/250, train: loss=0.0486, val: psnr=29.8253, 1.8s 1.1m/7.7m
epoch 37/250, train: loss=0.0510, val: psnr=28.6674, 1.8s 1.1m/7.7m
epoch 38/250, train: loss=0.0482, val: psnr=30.0751, 1.9s 1.2m/7.7m
epoch 39/250, train: loss=0.0491, val: psnr=30.3564, 1.9s 1.2m/7.7m
epoch 40/250, train: loss=0.0486, val: psnr=29.5350, 1.8s 1.2m/7.7m
epoch 41/250, train: loss=0.0522, val: psnr=30.3406, 1.8s 1.3m/7.7m
epoch 42/250, train: loss=0.0465, val: psnr=29.9352, 1.8s 1.3m/7.7m
epoch 43/250, train: loss=0.0464, val: psnr=30.0922, 1.8s 1.3m/7.7m
epoch 44/250, train: loss=0.0482, val: psnr=30.0608, 1.8s 1.4m/7.7m
epoch 45/250, train: loss=0.0481, val: psnr=30.5598, 1.9s 1.4m/7.7m
epoch 46/250, train: loss=0.0491, val: psnr=28.9932, 1.8s 1.4m/7.7m
epoch 47/250, train: loss=0.0475, val: psnr=29.9777, 1.8s 1.4m/7.7m
epoch 48/250, train: loss=0.0481, val: psnr=28.9479, 1.8s 1.5m/7.7m
epoch 49/250, train: loss=0.0520, val: psnr=28.2319, 1.8s 1.5m/7.7m
epoch 50/250, train: loss=0.0569, val: psnr=29.0288, 1.8s 1.5m/7.7m
epoch 51/250, train: loss=0.0482, val: psnr=30.0763, 1.8s 1.6m/7.7m
epoch 52/250, train: loss=0.0444, val: psnr=30.7638, 1.9s 1.6m/7.7m
epoch 53/250, train: loss=0.0442, val: psnr=30.1714, 1.8s 1.6m/7.7m
