train dataset: size=160
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=320
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/250, train: loss=0.3541, val: psnr=18.2725, 2.3s 2.3s/9.7m
epoch 2/250, train: loss=0.1550, val: psnr=21.4261, 1.8s 4.1s/8.6m
epoch 3/250, train: loss=0.1157, val: psnr=23.1254, 1.8s 6.0s/8.3m
epoch 4/250, train: loss=0.0988, val: psnr=23.7035, 1.8s 7.8s/8.1m
epoch 5/250, train: loss=0.0843, val: psnr=24.5713, 1.8s 9.6s/8.0m
epoch 6/250, train: loss=0.0716, val: psnr=25.3180, 1.9s 11.4s/7.9m
epoch 7/250, train: loss=0.0739, val: psnr=25.4778, 1.8s 13.3s/7.9m
epoch 8/250, train: loss=0.0808, val: psnr=25.2405, 1.8s 15.0s/7.8m
epoch 9/250, train: loss=0.0912, val: psnr=25.2716, 1.8s 16.8s/7.8m
epoch 10/250, train: loss=0.0710, val: psnr=25.9011, 1.8s 18.6s/7.8m
epoch 11/250, train: loss=0.0638, val: psnr=26.9025, 1.8s 20.4s/7.7m
epoch 12/250, train: loss=0.0613, val: psnr=27.7347, 1.8s 22.3s/7.7m
epoch 13/250, train: loss=0.0641, val: psnr=27.4617, 1.8s 24.1s/7.7m
epoch 14/250, train: loss=0.0652, val: psnr=26.8889, 1.8s 25.8s/7.7m
epoch 15/250, train: loss=0.0595, val: psnr=27.3072, 1.7s 27.6s/7.7m
epoch 16/250, train: loss=0.0618, val: psnr=27.2269, 1.7s 29.3s/7.6m
epoch 17/250, train: loss=0.0649, val: psnr=26.6520, 1.8s 31.1s/7.6m
epoch 18/250, train: loss=0.0675, val: psnr=25.6237, 1.7s 32.8s/7.6m
epoch 19/250, train: loss=0.0622, val: psnr=27.4670, 1.8s 34.6s/7.6m
epoch 20/250, train: loss=0.0578, val: psnr=27.8114, 1.8s 36.4s/7.6m
epoch 21/250, train: loss=0.0555, val: psnr=27.7900, 1.8s 38.2s/7.6m
epoch 22/250, train: loss=0.0519, val: psnr=27.9454, 1.8s 40.0s/7.6m
epoch 23/250, train: loss=0.0528, val: psnr=28.2404, 1.8s 41.8s/7.6m
epoch 24/250, train: loss=0.0495, val: psnr=28.4191, 1.8s 43.6s/7.6m
epoch 25/250, train: loss=0.0578, val: psnr=28.2470, 1.8s 45.4s/7.6m
epoch 26/250, train: loss=0.0494, val: psnr=28.4381, 1.8s 47.2s/7.6m
epoch 27/250, train: loss=0.0502, val: psnr=28.1990, 1.7s 49.0s/7.6m
epoch 28/250, train: loss=0.0533, val: psnr=27.7495, 1.8s 50.8s/7.6m
epoch 29/250, train: loss=0.0532, val: psnr=29.1380, 1.8s 52.6s/7.6m
epoch 30/250, train: loss=0.0484, val: psnr=28.2083, 1.7s 54.3s/7.5m
epoch 31/250, train: loss=0.0489, val: psnr=27.3609, 1.8s 56.2s/7.5m
epoch 32/250, train: loss=0.0605, val: psnr=28.0968, 1.7s 57.9s/7.5m
epoch 33/250, train: loss=0.0756, val: psnr=26.1588, 1.7s 59.6s/7.5m
epoch 34/250, train: loss=0.0608, val: psnr=27.7261, 1.7s 1.0m/7.5m
epoch 35/250, train: loss=0.0536, val: psnr=28.8815, 1.8s 1.1m/7.5m
epoch 36/250, train: loss=0.0558, val: psnr=27.8987, 1.8s 1.1m/7.5m
epoch 37/250, train: loss=0.0605, val: psnr=28.0905, 1.8s 1.1m/7.5m
epoch 38/250, train: loss=0.0508, val: psnr=29.3959, 1.8s 1.1m/7.5m
epoch 39/250, train: loss=0.0477, val: psnr=28.8937, 1.7s 1.2m/7.5m
epoch 40/250, train: loss=0.0468, val: psnr=28.6963, 1.8s 1.2m/7.5m
epoch 41/250, train: loss=0.0479, val: psnr=29.1638, 1.7s 1.2m/7.5m
epoch 42/250, train: loss=0.0551, val: psnr=28.4070, 1.8s 1.3m/7.5m
epoch 43/250, train: loss=0.0524, val: psnr=29.5543, 1.8s 1.3m/7.5m
epoch 44/250, train: loss=0.0482, val: psnr=29.0751, 1.7s 1.3m/7.5m
epoch 45/250, train: loss=0.0485, val: psnr=29.0900, 1.8s 1.3m/7.5m
epoch 46/250, train: loss=0.0516, val: psnr=29.5362, 1.7s 1.4m/7.5m
epoch 47/250, train: loss=0.0515, val: psnr=28.9719, 1.8s 1.4m/7.5m
epoch 48/250, train: loss=0.0466, val: psnr=29.9022, 1.8s 1.4m/7.5m
epoch 49/250, train: loss=0.0446, val: psnr=29.5045, 1.8s 1.5m/7.5m
epoch 50/250, train: loss=0.0462, val: psnr=29.6990, 1.8s 1.5m/7.5m
epoch 51/250, train: loss=0.0423, val: psnr=30.6639, 1.8s 1.5m/7.5m
epoch 52/250, train: loss=0.0448, val: psnr=29.7397, 1.8s 1.6m/7.5m
epoch 53/250, train: loss=0.0413, val: psnr=30.8003, 1.8s 1.6m/7.5m
epoch 54/250, train: loss=0.0419, val: psnr=30.5688, 1.7s 1.6m/7.5m
epoch 55/250, train: loss=0.0406, val: psnr=30.4445, 1.8s 1.6m/7.5m
epoch 56/250, train: loss=0.0408, val: psnr=30.5173, 1.8s 1.7m/7.5m
epoch 57/250, train: loss=0.0422, val: psnr=30.5371, 1.7s 1.7m/7.5m
epoch 58/250, train: loss=0.0407, val: psnr=29.8161, 1.8s 1.7m/7.5m
epoch 59/250, train: loss=0.0424, val: psnr=30.3257, 1.8s 1.8m/7.5m
epoch 60/250, train: loss=0.0424, val: psnr=30.1455, 1.7s 1.8m/7.5m
epoch 61/250, train: loss=0.0419, val: psnr=30.0615, 1.7s 1.8m/7.5m
epoch 62/250, train: loss=0.0431, val: psnr=30.5344, 1.8s 1.9m/7.5m
epoch 63/250, train: loss=0.0430, val: psnr=30.2382, 1.8s 1.9m/7.5m
epoch 64/250, train: loss=0.0396, val: psnr=29.5087, 1.8s 1.9m/7.5m
epoch 65/250, train: loss=0.0414, val: psnr=30.2223, 1.8s 1.9m/7.5m
epoch 66/250, train: loss=0.0430, val: psnr=30.5372, 1.8s 2.0m/7.5m
epoch 67/250, train: loss=0.0420, val: psnr=31.0204, 1.8s 2.0m/7.5m
epoch 68/250, train: loss=0.0433, val: psnr=29.6795, 1.8s 2.0m/7.5m
epoch 69/250, train: loss=0.0395, val: psnr=30.3581, 1.8s 2.1m/7.5m
epoch 70/250, train: loss=0.0420, val: psnr=30.1485, 1.8s 2.1m/7.5m
epoch 71/250, train: loss=0.0418, val: psnr=29.9694, 1.8s 2.1m/7.5m
epoch 72/250, train: loss=0.0407, val: psnr=30.1217, 1.7s 2.1m/7.5m
