train dataset: size=160
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=320
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/250, train: loss=0.4291, val: psnr=17.7796, 2.4s 2.4s/10.2m
epoch 2/250, train: loss=0.1827, val: psnr=21.9110, 1.9s 4.3s/9.0m
epoch 3/250, train: loss=0.1352, val: psnr=22.9492, 1.9s 6.2s/8.6m
epoch 4/250, train: loss=0.1142, val: psnr=24.1995, 1.9s 8.1s/8.4m
epoch 5/250, train: loss=0.1032, val: psnr=23.8307, 1.8s 9.9s/8.3m
epoch 6/250, train: loss=0.1139, val: psnr=22.4998, 1.8s 11.7s/8.2m
epoch 7/250, train: loss=0.1484, val: psnr=22.2518, 1.8s 13.6s/8.1m
epoch 8/250, train: loss=0.1406, val: psnr=24.9343, 1.9s 15.5s/8.1m
epoch 9/250, train: loss=0.1017, val: psnr=25.7125, 1.9s 17.4s/8.0m
epoch 10/250, train: loss=0.0821, val: psnr=25.9938, 1.9s 19.3s/8.0m
epoch 11/250, train: loss=0.0755, val: psnr=27.0702, 1.9s 21.2s/8.0m
epoch 12/250, train: loss=0.0742, val: psnr=26.8685, 1.8s 23.0s/8.0m
epoch 13/250, train: loss=0.0786, val: psnr=26.1661, 1.8s 24.8s/8.0m
epoch 14/250, train: loss=0.0731, val: psnr=27.4478, 1.9s 26.7s/7.9m
epoch 15/250, train: loss=0.0797, val: psnr=26.8667, 1.8s 28.5s/7.9m
epoch 16/250, train: loss=0.0798, val: psnr=26.1732, 1.8s 30.4s/7.9m
epoch 17/250, train: loss=0.0792, val: psnr=27.4879, 1.9s 32.2s/7.9m
epoch 18/250, train: loss=0.0741, val: psnr=27.2822, 1.8s 34.1s/7.9m
epoch 19/250, train: loss=0.0742, val: psnr=27.5549, 1.9s 36.0s/7.9m
epoch 20/250, train: loss=0.0709, val: psnr=27.8497, 1.9s 37.8s/7.9m
epoch 21/250, train: loss=0.0659, val: psnr=27.9894, 1.9s 39.7s/7.9m
epoch 22/250, train: loss=0.0681, val: psnr=28.2217, 1.9s 41.6s/7.9m
epoch 23/250, train: loss=0.0687, val: psnr=28.2067, 1.8s 43.5s/7.9m
epoch 24/250, train: loss=0.0708, val: psnr=28.4899, 1.9s 45.4s/7.9m
epoch 25/250, train: loss=0.0700, val: psnr=28.5095, 1.9s 47.3s/7.9m
epoch 26/250, train: loss=0.0666, val: psnr=29.2499, 1.9s 49.1s/7.9m
epoch 27/250, train: loss=0.0634, val: psnr=27.4453, 1.8s 50.9s/7.9m
epoch 28/250, train: loss=0.0714, val: psnr=28.7395, 1.8s 52.8s/7.9m
epoch 29/250, train: loss=0.0644, val: psnr=27.4574, 1.8s 54.6s/7.8m
epoch 30/250, train: loss=0.0687, val: psnr=29.4454, 1.9s 56.5s/7.8m
epoch 31/250, train: loss=0.0622, val: psnr=27.7079, 1.8s 58.3s/7.8m
epoch 32/250, train: loss=0.0587, val: psnr=28.6324, 1.8s 1.0m/7.8m
epoch 33/250, train: loss=0.0650, val: psnr=29.1308, 1.8s 1.0m/7.8m
epoch 34/250, train: loss=0.0589, val: psnr=29.0982, 1.8s 1.1m/7.8m
epoch 35/250, train: loss=0.0553, val: psnr=29.8877, 1.9s 1.1m/7.8m
epoch 36/250, train: loss=0.0545, val: psnr=29.1052, 1.8s 1.1m/7.8m
epoch 37/250, train: loss=0.0576, val: psnr=29.4173, 1.8s 1.2m/7.8m
epoch 38/250, train: loss=0.0568, val: psnr=29.6133, 1.8s 1.2m/7.8m
epoch 39/250, train: loss=0.0582, val: psnr=29.2201, 1.8s 1.2m/7.8m
epoch 40/250, train: loss=0.0579, val: psnr=29.6407, 1.8s 1.2m/7.8m
epoch 41/250, train: loss=0.0582, val: psnr=29.6068, 1.8s 1.3m/7.8m
epoch 42/250, train: loss=0.0534, val: psnr=30.4499, 1.9s 1.3m/7.8m
epoch 43/250, train: loss=0.0564, val: psnr=30.1785, 1.9s 1.3m/7.8m
epoch 44/250, train: loss=0.0582, val: psnr=29.4604, 1.8s 1.4m/7.8m
epoch 45/250, train: loss=0.0541, val: psnr=30.0208, 1.9s 1.4m/7.8m
epoch 46/250, train: loss=0.0535, val: psnr=29.8541, 1.8s 1.4m/7.8m
epoch 47/250, train: loss=0.0527, val: psnr=30.5714, 1.9s 1.5m/7.8m
epoch 48/250, train: loss=0.0563, val: psnr=29.3952, 1.9s 1.5m/7.8m
epoch 49/250, train: loss=0.0517, val: psnr=30.7104, 2.0s 1.5m/7.8m
epoch 50/250, train: loss=0.0494, val: psnr=30.4052, 1.9s 1.6m/7.8m
epoch 51/250, train: loss=0.0506, val: psnr=30.6951, 1.8s 1.6m/7.8m
epoch 52/250, train: loss=0.0483, val: psnr=30.1869, 1.8s 1.6m/7.8m
epoch 53/250, train: loss=0.0492, val: psnr=30.6176, 1.9s 1.7m/7.8m
epoch 54/250, train: loss=0.0494, val: psnr=30.8267, 1.9s 1.7m/7.8m
epoch 55/250, train: loss=0.0464, val: psnr=30.9208, 1.9s 1.7m/7.8m
epoch 56/250, train: loss=0.0479, val: psnr=31.0896, 1.9s 1.7m/7.8m
epoch 57/250, train: loss=0.0509, val: psnr=30.9045, 1.8s 1.8m/7.8m
epoch 58/250, train: loss=0.0505, val: psnr=31.0675, 1.8s 1.8m/7.8m
epoch 59/250, train: loss=0.0475, val: psnr=30.4442, 1.8s 1.8m/7.8m
epoch 60/250, train: loss=0.0493, val: psnr=30.9059, 1.8s 1.9m/7.8m
epoch 61/250, train: loss=0.0479, val: psnr=31.8557, 1.9s 1.9m/7.8m
epoch 62/250, train: loss=0.0485, val: psnr=30.5666, 1.8s 1.9m/7.8m
epoch 63/250, train: loss=0.0448, val: psnr=30.9298, 1.8s 2.0m/7.8m
epoch 64/250, train: loss=0.0483, val: psnr=30.6216, 1.9s 2.0m/7.8m
epoch 65/250, train: loss=0.0489, val: psnr=30.5623, 1.8s 2.0m/7.8m
epoch 66/250, train: loss=0.0485, val: psnr=30.5976, 1.8s 2.1m/7.8m
epoch 67/250, train: loss=0.0505, val: psnr=30.7280, 1.8s 2.1m/7.8m
epoch 68/250, train: loss=0.0460, val: psnr=30.8808, 1.8s 2.1m/7.8m
epoch 69/250, train: loss=0.0513, val: psnr=31.4371, 1.9s 2.1m/7.8m
epoch 70/250, train: loss=0.0458, val: psnr=29.9944, 1.9s 2.2m/7.8m
epoch 71/250, train: loss=0.0453, val: psnr=30.6808, 1.8s 2.2m/7.8m
epoch 72/250, train: loss=0.0500, val: psnr=31.1601, 1.8s 2.2m/7.8m
epoch 73/250, train: loss=0.0451, val: psnr=31.2355, 1.8s 2.3m/7.8m
epoch 74/250, train: loss=0.0465, val: psnr=30.7508, 1.8s 2.3m/7.8m
epoch 75/250, train: loss=0.0438, val: psnr=30.6673, 1.9s 2.3m/7.8m
epoch 76/250, train: loss=0.0442, val: psnr=31.3459, 1.9s 2.4m/7.8m
